Employee_ID;Salary;Department
42654;8257;9
20230;8468;3
43996;6142;8
5855;5172;3
244;8780;3
6880;3741;2
37431;2052;0
300;4524;10
15125;1305;8
3861;2408;2
31205;9001;4
1316;3567;10
23199;8148;0
9329;3232;2
32132;1017;8
34932;2186;2
40367;8635;8
46892;3870;4
33044;3200;2
32568;3065;3
26537;4416;4
28301;9339;5
25026;8834;3
6117;3559;0
46925;5919;10
46122;8100;8
33982;7696;6
20498;4689;5
30345;1004;2
48270;8834;7
39367;2941;5
39032;2028;8
33547;4324;4
36698;2160;0
4241;2078;8
45644;6528;9
12073;3739;6
22154;1053;7
43041;3121;0
49801;8233;3
36574;2258;6
17283;3047;3
9312;1054;6
34529;9073;0
34840;5013;10
49754;1197;6
9639;6758;7
2243;8116;0
8592;6399;2
15561;5677;2
44756;2387;10
44988;2657;2
29258;4400;4
26370;5316;4
21146;2955;0
14069;8755;6
22373;6844;6
15077;5470;6
3323;5619;2
17203;6540;7
7016;7715;7
48993;9646;4
38134;6296;6
25388;8624;0
41486;2345;0
16073;4378;5
23793;7027;8
40274;3580;8
38664;3650;0
5807;4953;5
32158;5538;3
11537;4895;1
796;7348;8
23784;3681;1
16070;2059;4
3673;7959;9
28474;6590;9
20818;6398;1
3343;7710;6
7930;9206;6
8265;9379;0
44;4173;4
38862;7906;10
36875;8709;5
37628;9588;4
35136;5919;7
22541;3245;6
25314;6391;8
36142;4088;4
14921;1870;7
19152;3293;9
17875;3767;2
27654;8741;3
32407;8169;4
29147;7083;5
37780;9019;1
13074;8358;3
11824;7628;5
137;7319;4
16938;7396;7
22099;8646;2
9106;2570;1
10025;3619;5
48867;2578;0
30038;9689;1
45023;2784;6
29506;9033;9
12614;8500;3
41772;6032;8
20529;5996;0
539;5755;7
37072;8629;4
27448;4811;6
46272;9178;3
37276;9946;4
19811;8008;7
40653;6914;7
36794;2459;0
10474;5902;4
47084;7890;3
28630;9986;8
2830;9808;0
15328;8789;10
42600;7678;10
31385;8055;10
40740;6869;7
38958;6543;7
18038;6485;7
27199;7439;4
24916;9601;4
34853;6931;7
42462;3700;5
42136;9613;2
38962;5627;10
28274;1541;3
28231;8002;1
43443;3037;7
94;5132;9
33717;2871;2
7052;1559;10
31517;3087;10
26953;6113;0
8459;5220;4
45273;2563;1
32098;5473;3
36561;5202;8
18143;1526;2
31721;8386;4
19221;5452;10
14350;2844;5
18153;6020;0
38118;6339;6
5419;3728;1
43430;3050;2
12643;9121;8
33860;5352;7
7441;4882;4
33607;6358;4
12395;4425;3
39737;4614;2
27478;7168;8
13146;5776;2
11820;8781;8
15953;1450;4
4254;2944;4
6227;2873;4
6433;3042;5
40984;9918;6
21650;1315;3
36945;7027;6
48363;4383;10
8298;6476;10
36005;7298;0
11623;7355;8
40697;2057;8
40338;2912;2
2956;9071;1
30325;9755;1
15859;5842;10
6693;1058;1
32622;5901;8
7087;8651;0
18090;5970;3
2307;9340;6
9986;5032;0
48060;5511;3
32384;1809;7
49050;4105;6
46615;9453;4
39949;3699;9
36787;5169;9
18347;6231;6
34161;1829;5
25011;1713;9
28929;1538;10
40402;6285;7
23105;2756;3
14637;8731;4
27236;6255;6
31358;1577;8
26180;8277;0
33191;9688;0
13420;9433;8
45153;3872;10
1835;5771;4
39263;7240;0
23283;1214;8
40433;5818;5
18964;6750;9
45799;6668;5
19285;1858;1
23276;9424;8
15160;2445;3
34130;8189;3
13304;7363;1
14173;1696;2
11986;1148;7
42562;5049;5
7884;2538;7
38893;4694;6
18440;5739;4
18780;7254;2
14582;2291;1
8183;6761;4
44695;9647;8
43889;3790;9
24082;8639;4
35814;2488;2
15629;3216;3
27384;2175;5
43111;3550;6
40895;1530;10
33425;2251;8
3082;7260;0
13526;1349;2
32839;7481;6
36774;8685;6
11354;8493;8
24127;5255;9
43351;2411;8
43739;9350;7
34738;1525;5
5654;4142;2
33206;4268;6
29957;9104;2
39955;8075;4
42183;5965;9
13343;6222;10
2774;2579;7
22347;7872;5
13439;3086;7
13199;6750;3
14533;1254;3
48054;7083;6
24595;1119;1
19121;5074;7
40889;5754;10
25555;2883;7
29476;5947;0
33501;4595;6
37099;3307;6
6418;2268;4
15108;8344;10
7607;4957;0
10896;6786;8
35010;3517;2
12362;5574;2
46608;8938;0
45382;2001;2
19180;3425;0
39486;1671;8
27999;9557;1
40525;9043;3
24608;7480;5
30969;2222;2
3981;6186;1
34009;7955;10
5250;6534;3
8478;2554;5
1847;3968;2
4830;8739;7
18508;3394;5
10478;9066;3
8506;3239;2
34779;4629;2
24253;6475;6
33404;4075;6
27151;6685;0
3862;9604;9
10950;3643;8
18015;3176;6
35873;8643;2
14063;3323;5
3176;9760;9
41904;3044;4
