Employee_ID;Salary;Department
65670;4739;5
75258;6330;4
99250;3950;2
76904;6453;10
96749;7858;3
86549;7409;10
44700;7939;2
95042;5888;0
64493;6339;8
71706;7241;9
85797;5244;2
85660;2645;9
27661;4085;4
68528;2185;10
30917;4566;9
67243;1589;1
12936;3168;7
81316;9048;5
18739;3240;1
66835;8943;7
5549;4836;8
21724;1149;6
94037;5966;7
41021;2838;8
2219;8476;5
16871;8537;2
7451;2417;8
22546;4653;0
67206;8504;4
65047;3108;0
22904;7994;10
55000;8950;4
27009;9236;4
76982;9809;7
13761;9284;6
60339;9930;2
43983;1799;7
85203;1080;6
79731;9622;9
2993;9967;0
91487;3086;9
75358;1809;9
54379;8925;0
77688;1358;10
78879;4286;6
65131;9920;8
68628;9845;0
92556;4393;3
97576;8185;8
41115;4654;3
45533;9109;3
47632;9985;2
19517;9218;5
32330;3440;0
68749;7462;7
28978;1044;4
47530;9335;2
91458;1526;4
48073;5911;10
99216;8698;4
82002;6351;1
36364;4132;5
25093;2758;3
15271;4257;8
67232;1338;4
46736;3647;7
87722;8983;6
92724;9825;10
72271;5303;2
77728;1874;3
77415;1691;10
56639;9135;2
60005;8173;10
33723;7798;5
69079;6784;1
89845;9311;0
82043;3178;2
42252;4273;1
30650;3513;3
3782;5707;2
75275;9259;1
70368;8064;10
95330;1056;4
40435;1501;10
11414;5019;3
10388;3368;3
50719;8527;7
73980;5287;8
62376;4399;9
84477;7336;1
38964;8481;8
8925;1528;7
25875;7588;2
63934;3136;2
38872;1109;1
48128;6345;8
23702;4721;3
41213;3162;10
30469;5924;1
98927;9636;0
22610;6804;8
4641;7523;5
7527;6437;7
55844;3175;1
47321;5149;8
35309;5375;4
23244;9735;4
61612;9050;4
55094;6765;6
53729;2705;9
5228;6651;8
96423;3372;0
97121;5831;6
85705;9676;4
65799;1510;4
7295;9357;1
41477;9907;4
32522;7490;0
68489;3531;8
99902;8296;8
24338;1933;2
97995;4219;6
71510;5301;1
92486;8957;6
13698;3841;10
43551;2136;9
67685;5929;6
20577;2518;9
85164;6491;5
62242;5800;9
66572;5038;2
16745;6215;8
56591;9539;5
80285;3363;6
47758;6534;2
28600;1858;4
15059;7343;6
20618;7439;9
65039;8217;6
15133;6244;10
22225;1241;8
89006;8259;4
97627;9085;4
20262;1002;7
33337;9324;7
89902;6377;1
60835;3356;4
4012;4425;6
6069;7493;5
84400;9743;6
45235;9274;3
8812;9053;5
11052;7180;2
85792;5876;4
22394;1093;2
220;7203;7
28314;7369;0
71482;6272;4
38274;1572;2
17544;2088;0
45260;8513;0
6742;8616;1
63982;6381;3
45997;4154;2
72494;4177;4
71484;8423;3
76236;6023;5
99412;9878;8
30455;1979;3
98519;5205;9
36667;3151;8
79376;6174;4
46453;9537;10
65803;8385;1
27004;9564;5
82823;3091;6
6573;9061;3
53217;1235;6
76647;9159;5
84098;3001;3
72970;2935;8
83607;5221;2
10879;7783;1
49716;9294;4
161;9413;8
40144;4035;5
88915;1209;7
91465;3249;4
68610;4547;7
40367;1006;8
23694;7444;1
9787;8976;9
61121;8667;8
98887;5442;7
17415;2738;9
43522;1168;4
20391;7105;7
59649;5021;4
85853;3776;8
93026;7164;4
58873;8753;9
71017;6408;2
24602;7914;6
55683;6756;5
24421;9794;9
71107;1663;0
93462;4472;8
73498;8320;8
67748;6148;7
69313;5566;10
72242;8566;3
53062;6477;0
91522;3672;7
28891;4992;9
11321;7577;7
88555;3002;5
84380;4797;2
67405;3082;1
58825;7339;8
28478;1399;0
79242;4805;9
30943;1534;7
73367;3388;3
22289;8285;3
52224;3628;3
5191;1012;9
89750;2423;7
85615;3659;0
15109;3290;7
49669;1823;5
79298;9649;3
82957;2343;5
35080;5039;9
71411;4104;2
96447;9744;1
71172;2352;1
57436;7542;0
47248;8735;7
81499;1732;9
95247;3938;2
17966;7447;1
29531;5405;4
65228;9795;1
154;8158;9
73559;7377;0
32539;9108;5
51390;5079;10
22613;4309;4
28819;3897;1
24232;1713;0
89472;7905;9
54228;1445;0
24591;2680;2
76457;6816;8
