Employee_ID;Salary;Department
19234;3272;3
68308;1905;0
24670;1650;10
78588;3986;3
10679;8976;1
65014;7573;7
11368;3493;0
74790;9247;1
13615;2780;4
5802;3404;9
14926;1339;0
25818;4725;4
51258;6598;5
60139;5675;7
46472;7388;10
38357;5872;3
72614;6439;3
79783;6482;0
78149;9519;5
35858;3982;0
4354;8988;4
72884;4489;3
72774;1328;2
53674;7682;4
7410;5862;10
37364;2749;9
8433;8487;5
20091;2437;5
74491;1434;1
20946;6661;7
64863;5541;9
14808;1053;4
78724;7290;6
70404;7650;8
37191;8224;1
1469;5640;1
14290;2427;6
14114;1932;4
69982;5517;0
24386;1086;4
46809;4911;4
25017;8495;9
17715;4188;2
71209;2916;7
52898;9443;0
11182;2234;8
75891;3012;5
6795;5562;6
53322;5916;3
68552;1218;5
74276;7326;8
5179;7582;6
63980;9681;1
1513;8899;1
5892;6585;7
26619;4879;5
35904;4838;2
72263;7322;2
28583;6621;4
9788;3539;4
414;2846;9
24770;6109;10
43031;6663;8
27744;7482;6
56541;1728;9
6069;7112;2
13417;2662;0
48962;3960;10
26972;8454;7
24718;3592;1
41500;9010;3
56428;9253;8
31096;9992;6
70336;9103;0
78945;6935;0
973;6876;4
13331;5759;10
55864;2441;0
23235;8298;2
13533;6702;9
63227;6809;4
35145;3858;2
68235;3201;1
77717;6800;4
6922;9701;10
65319;7466;9
22759;7304;2
21469;7548;9
52011;7930;4
42067;7106;4
73584;8221;8
76830;6948;2
14927;2977;4
42426;9669;8
6843;3891;6
6590;9793;6
74137;2070;0
38168;3021;6
8863;4664;10
19611;1363;7
24451;9021;3
29214;1382;5
48588;3116;0
70924;5916;4
76716;2319;8
51937;6064;9
54108;6069;1
33811;3421;5
38610;5152;1
65177;7976;10
22371;4319;8
76356;8792;4
52865;4989;5
37753;1998;3
78076;6329;4
3657;3090;7
35026;5991;3
4047;8373;6
15840;9414;4
1739;5107;9
70690;3169;9
18459;1928;4
77421;4299;3
26107;5794;1
25207;1358;9
57357;9836;9
39014;1831;10
56706;3016;2
74083;7163;8
56218;6613;7
9449;7779;9
56834;6995;9
79945;1322;10
72482;1174;7
51491;6791;6
24335;9712;0
39605;1023;4
33172;1043;4
420;6473;4
52868;6026;2
20905;8861;5
2409;1704;8
50024;9443;3
75109;1288;1
23190;5354;0
77891;3980;1
52640;1687;7
48583;2976;6
67716;3409;3
65016;4278;8
78806;9433;5
39322;9601;7
20384;9411;2
69650;9742;4
51025;4184;3
9834;3272;7
77336;8637;7
72953;4430;2
46945;5172;6
62943;7047;5
59166;2850;4
58887;5693;6
33094;2209;2
40104;8241;9
31947;9630;5
78404;9994;2
72;4300;10
33992;7350;7
72222;3052;0
1692;9647;2
1336;5523;7
59268;7362;9
7837;8659;10
74026;9614;4
38456;6857;7
4500;5902;4
24340;1331;10
39855;5848;10
9346;6215;9
76999;1349;2
9599;9928;3
52056;7310;7
54018;9137;2
23073;1572;10
65550;1045;5
60722;8976;3
55194;7587;8
65709;5655;6
11879;7443;4
78394;6674;4
57981;8692;0
1872;1381;5
67627;7114;8
36858;7887;6
33433;7482;9
64443;7045;0
38084;3108;2
46737;5256;4
43029;9688;0
59032;1763;10
32080;4487;6
40468;6947;7
56495;1375;9
19066;6292;0
6187;9715;2
5575;1637;3
69202;6886;7
13469;1666;1
68145;5563;3
18945;6972;7
67019;1050;8
47639;4686;9
436;1557;8
32628;7552;2
34308;1200;0
17746;3807;2
77400;6683;1
41213;9224;10
26685;3683;5
21920;9310;9
57510;5946;0
74063;1905;2
22420;2125;3
26493;7785;3
53124;9006;8
20299;3986;7
2673;9143;7
48867;8737;6
10672;8910;10
10810;3528;3
18083;2388;1
75677;7351;2
26826;4902;9
24376;2632;6
60860;2862;1
34528;2118;3
64452;3313;9
14146;9088;5
9717;6695;6
21479;2614;10
49401;8281;3
21781;9746;10
19975;8768;8
8765;3845;0
10075;5126;0
57872;9442;9
4608;7288;8
34661;2772;4
77194;8058;10
78746;1624;5
14723;6201;2
33170;3802;3
40144;6096;3
24790;1589;6
68995;4123;5
35637;3940;0
17965;8752;7
10884;4184;8
5161;2993;10
19695;3090;3
1460;2122;4
8470;6381;5
64572;8702;4
18858;1480;9
70096;3359;1
46369;7359;4
56505;9908;7
77015;4455;2
21239;6329;8
42761;9984;3
66041;9759;2
75260;2388;2
53117;1171;9
30739;9079;3
55485;4894;9
13416;5439;0
67524;1799;1
45590;5500;7
59146;8686;2
4601;5873;10
6569;9903;10
47707;9296;9
40668;2879;1
41982;5959;0
51441;7474;1
45700;6672;0
43987;6258;0
77022;6044;2
48513;3872;10
26367;3478;2
60417;6983;1
20084;1178;5
53836;1221;4
30036;6856;5
51134;7761;8
67538;3680;0
50764;8827;2
41170;9946;3
6257;2866;1
49477;4399;5
21888;5977;1
53717;9371;0
32903;3117;10
5869;1660;2
51182;2427;5
1691;9770;4
66372;9015;7
73023;8568;2
44475;1071;9
72197;5180;1
67222;9503;4
63510;1774;8
7132;6948;6
614;8741;8
61027;5117;7
22912;8388;0
59838;4726;3
11692;5593;0
40745;8822;5
18602;1965;9
8306;4606;0
78158;4972;9
57317;3237;4
31802;4943;3
56074;2216;9
36363;2404;6
22999;6661;8
43876;7365;3
45174;7394;10
3719;9923;6
58768;7421;3
58521;1461;3
41326;8976;0
11722;7332;1
34304;6089;6
27719;3277;0
20315;6218;5
76181;1948;3
10339;2228;5
72422;6852;8
17449;4127;6
20427;9167;0
27914;8680;10
41433;3667;3
62783;6633;1
6129;7497;0
5404;9366;6
43095;6855;4
37090;2382;8
60948;8809;6
65304;6611;9
7204;8239;5
38852;5730;5
47676;7440;4
17492;7623;3
61050;7782;4
42085;3171;4
3708;3478;5
61710;8298;3
19065;4805;3
63744;6170;4
47926;8798;7
26441;7983;1
39899;8828;0
17616;8482;7
48671;9748;6
2160;3470;0
66522;8070;0
11870;4312;1
46667;2809;8
71979;2644;3
825;7531;9
35567;4250;0
14499;3164;4
74341;2036;10
62697;2726;9
7092;6111;10
20974;7919;2
19581;9062;10
63120;2353;3
25444;6793;1
51215;1238;7
26201;2248;0
63580;5498;7
45763;6050;2
42915;7419;8
22726;9881;10
50068;9441;2
23721;9262;1
40061;3620;4
41545;5872;8
61625;9952;4
29814;2060;1
73116;4499;3
38575;2318;2
35268;7345;9
70048;7009;7
48313;9866;9
69845;1979;9
57954;4703;10
12020;3682;2
21372;5221;6
58957;1165;8
42375;9147;2
39139;7250;2
47656;2506;5
63912;3565;0
35862;3908;5
57808;6770;4
4119;2437;5
68224;8675;9
7982;9014;1
44988;1211;6
27190;5307;1
51598;8083;10
60061;8816;2
21124;7395;6
9024;5703;9
72540;7797;3
64403;9896;2
19400;3639;1
75588;2729;10
33907;6837;5
44100;8519;2
57425;3483;7
53235;6544;5
68796;5266;8
52066;6434;6
15714;3974;10
59248;6576;0
59075;1035;9
55222;9577;5
59958;5151;1
70091;3997;3
30894;1542;5
52337;8672;1
70780;5533;5
23060;8137;5
64595;2238;0
61986;4900;8
67789;8813;6
18773;4383;9
12879;6085;8
17084;4946;5
45849;1860;0
19579;8804;1
7803;9775;3
37477;4582;0
20539;7373;0
74670;8416;9
7388;8015;0
41844;8915;0
49211;5455;5
4484;9426;8
72751;2469;3
71963;3424;9
5373;2069;2
75662;2431;10
7137;5715;9
3904;7250;9
72638;1518;2
43814;4166;7
32029;1956;2
73191;7897;2
3296;4011;0
44336;7487;5
73890;2501;8
42109;9295;7
26622;3295;5
23966;8735;1
44744;8213;9
8415;9999;2
63537;7818;1
48045;3269;0
64520;8937;6
12869;6110;4
42825;3248;1
48896;2750;2
41370;3051;3
51679;1143;1
10459;3323;2
12808;5351;3
25824;7335;6
49133;9757;7
37235;1889;10
58764;9918;2
23363;9809;6
8229;2391;1
62341;8900;6
70825;8229;3
71800;5253;9
22268;8442;8
45574;7499;6
10393;3701;10
74242;8912;7
34622;1163;7
53571;9231;4
20768;8680;0
67049;4569;5
51326;7023;7
452;4018;8
18859;4022;7
49660;6343;8
4609;2450;9
65872;4344;4
65149;6576;0
71275;6116;4
38870;5312;5
79129;1379;3
24145;2585;10
20558;5860;0
45418;8066;1
4806;8626;3
34778;2410;10
12254;6248;3
72897;8173;8
54735;8962;9
