Employee_ID;Salary;Department
33947;5724;3
35117;9990;2
4637;8864;2
6190;5363;6
29029;8928;0
1573;6080;9
11940;7068;1
29494;1104;9
36238;7676;6
9057;6689;2
4225;4132;2
16640;6259;4
29734;8684;6
29543;1463;3
28418;4780;9
37312;3934;4
31835;2802;10
33905;9850;9
6414;7164;0
12194;9166;6
28913;7139;7
1561;8771;3
11270;3944;3
17660;3149;9
36465;8679;6
31424;7621;6
8642;7603;6
2936;3605;8
4723;4247;10
5712;7069;8
4964;5135;5
9939;2037;0
32607;2046;1
29844;4523;9
34440;3437;8
14319;4755;2
38050;8785;0
9155;7426;5
25245;5937;9
1751;8583;0
24775;7449;0
5838;3398;2
835;7615;10
24801;4623;0
1725;5935;2
31578;1596;6
8049;6592;4
2295;8914;10
35670;1535;1
3843;9831;1
30941;2078;6
27254;1032;10
29808;8494;1
4606;9210;7
38456;8799;3
25262;5903;9
32117;4268;8
2336;3891;1
39027;3306;7
21639;2390;2
36746;8683;5
18542;1823;2
30437;6668;1
9034;9522;9
30936;7009;10
24662;7544;5
36304;1001;7
14282;3675;3
4411;4001;9
23850;8619;6
12927;6920;1
14469;1985;5
14023;5350;6
24285;7445;9
20252;8840;4
13979;2241;2
39621;9550;7
28635;6821;7
32691;3667;5
27075;7336;9
12359;8845;6
15622;3304;5
21375;3389;8
18976;5409;0
27308;5114;7
12028;2386;4
7756;3039;7
22191;2580;2
13268;1692;6
37444;4735;2
3741;3667;4
7762;9738;3
3602;9423;8
15471;9821;9
4510;5744;9
19417;9217;9
16967;8698;7
9830;1003;1
36958;3991;9
8101;3652;1
24551;1879;7
19912;7006;0
38646;1164;9
10078;8882;9
31071;3743;8
37613;2249;4
348;5781;6
14959;1834;8
38998;7538;6
36477;6305;10
33848;9801;4
20161;2265;4
9378;5661;5
7376;3882;4
23027;7422;2
1253;3714;9
27066;2201;8
12783;4795;7
36049;7235;2
20328;8880;5
383;4193;9
32210;5646;4
18004;7769;8
18778;7401;5
11016;8978;2
10780;3791;4
29035;1003;1
29565;2469;4
27314;4210;7
5007;7627;2
3567;3411;0
21951;3606;6
12976;2280;8
25836;7667;1
11603;5025;3
38355;9934;4
27120;3967;8
13530;5651;8
18944;8072;6
13767;9022;6
13438;6544;2
27576;3302;3
26593;5096;0
25491;2054;8
17804;1103;8
38582;9275;8
339;4478;7
6472;2796;2
18543;1131;2
18945;2188;2
24195;5667;2
2182;1710;5
18148;9530;6
23457;6443;4
21960;3172;0
26105;6499;10
20247;7660;7
12304;4184;10
11679;6976;1
37174;7735;0
50;6054;7
29300;1203;3
27858;2201;7
30756;5550;4
6621;6654;4
10306;9469;9
31824;8311;1
15943;4332;10
19000;2792;9
18870;4696;6
14874;6084;5
291;2694;5
32120;3228;1
4891;3245;5
32013;7999;8
30265;6458;3
6486;1655;1
9347;1213;9
27024;9572;9
13014;5577;6
12686;2532;9
13161;4506;7
27393;6463;3
13727;1891;3
34654;3159;8
25640;3316;7
841;6391;2
20065;8207;5
9882;5698;10
35883;6076;8
22125;4791;3
36259;7155;2
31248;5909;9
20491;1703;1
12798;4713;3
15323;8492;7
31296;1076;0
7668;4677;2
13003;9513;5
21525;4748;7
11594;4607;2
35119;7195;10
36097;5687;2
4489;2815;2
15860;9855;3
39259;2873;2
18694;9770;9
34643;2566;10
8943;4593;8
3623;7179;6
13345;1007;2
18070;9551;0
26955;9124;3
26854;3031;6
33563;2183;0
18079;6075;0
10569;9659;3
28543;3271;7
37419;8982;6
28127;6537;3
16351;9902;4
480;8282;4
4039;5449;10
3030;6226;9
36672;2732;3
27642;7734;4
1208;1487;9
11405;2639;8
22964;5034;5
37084;3006;4
5272;9852;7
32745;5462;3
19559;3220;8
35187;1883;9
30688;9024;2
33173;5110;5
39218;2933;2
27826;8921;7
11996;1952;5
2573;4439;4
39074;7166;3
245;8034;0
5732;5281;5
11850;7637;0
4558;3668;9
16966;8621;1
764;1168;7
26818;8420;7
39043;1661;6
29338;9994;1
26179;7419;8
24297;5207;0
22856;7970;2
38969;8978;8
7536;9014;3
28166;3323;2
4621;5180;9
10201;5308;9
14287;9987;6
12324;3501;0
34295;6185;6
33872;5486;6
12362;9481;7
16181;3944;5
23129;5093;7
26295;2439;1
28842;7182;7
6099;4957;8
18313;2668;6
33295;8665;5
21663;1661;9
6506;9937;7
2260;4463;4
3432;2921;1
9140;8998;3
23084;8032;10
21912;4101;6
19759;6713;6
24780;2635;0
13620;9149;9
11862;2429;3
3402;9682;9
3836;3929;6
35718;4262;8
32114;5433;7
19490;7907;10
2317;1865;10
13720;5251;6
27434;3244;3
23826;6720;9
33752;6547;3
7365;2922;9
2967;3965;0
37601;3622;3
4508;9131;1
39250;3602;7
34616;8861;6
17377;9691;1
7412;4416;2
19610;1705;10
26285;3885;5
34313;6438;4
37695;9435;3
19401;5535;1
13787;5529;5
19257;9716;0
4955;5348;6
2407;9522;3
3123;2879;8
3097;6210;5
38777;4244;7
17376;6508;10
13129;6762;4
28291;3883;3
15322;7996;1
13555;9301;4
31667;9721;9
10175;9116;10
36769;7913;4
31299;3542;3
6800;5077;10
1890;7318;5
12068;4295;3
16878;1034;0
24455;4743;7
24439;3264;9
36454;1187;0
29315;5527;8
19755;8330;1
4256;2633;6
33172;5371;3
34753;7545;8
23612;3001;9
30618;7611;1
21324;6674;5
1482;3431;0
21630;4513;0
3190;9991;5
28450;4198;2
9205;9949;8
5240;1128;4
16580;8182;7
33054;2785;2
3372;2716;5
24344;8488;10
2729;7829;7
26120;7305;4
16591;3766;7
30315;4940;10
37664;4335;2
32934;2174;3
24722;5879;6
26771;6657;3
9364;2485;2
23258;9181;1
38276;8265;3
22385;2117;2
894;2986;6
23193;2618;4
29982;6129;2
32180;5869;5
32829;2119;0
39829;5830;1
21452;8706;4
25678;5659;5
13672;3436;7
27844;4304;8
36622;3319;3
22202;1924;5
37538;6685;5
4127;6897;6
39471;2516;8
7982;4057;0
11849;4456;8
13717;7889;5
1882;5527;3
38505;4417;8
18380;3032;10
17299;4975;1
39824;5440;1
34752;4911;0
38208;7462;6
8878;4239;8
15479;2645;0
16690;3680;5
18339;4528;7
10887;5502;0
4813;3017;4
8560;5256;5
39575;3954;8
34536;7613;2
2837;4600;6
35536;9865;10
12376;3179;7
16030;4615;10
18168;8753;4
7477;2356;2
38915;4565;5
29691;7900;8
26377;7002;4
17509;9509;1
21465;1724;3
32218;6236;10
1009;6880;2
24132;2633;0
37392;8120;9
13036;2322;2
24547;1044;1
1623;4451;8
3951;7765;0
38731;5629;1
3555;7740;1
28975;1419;7
