Employee_ID;Salary;Department
266;4462;1
753;3835;8
212;3213;1
944;8523;10
498;2298;9
852;5860;10
812;2239;1
89;3105;2
904;7629;10
206;6606;5
240;3280;4
145;8713;8
386;5005;8
967;3390;4
330;2416;5
743;2168;10
881;6582;4
324;1887;9
731;2876;0
431;9523;9
210;7002;0
646;1028;7
612;1085;6
533;7474;1
711;7201;10
992;6151;3
980;4152;3
319;8086;7
289;1407;1
931;4931;0
636;8743;10
712;9266;7
674;1609;5
279;1669;7
623;6959;7
282;7774;0
758;9506;10
352;5557;10
998;9496;7
97;6202;0
185;1652;4
18;1036;6
473;6778;0
310;8495;10
96;8176;2
737;5505;5
23;6740;7
890;2857;7
607;5659;0
170;2163;5
521;6578;8
659;2158;5
613;3040;7
12;8909;0
571;3233;3
735;2516;3
146;3234;5
772;3749;8
399;8103;4
216;7518;7
608;5554;2
300;6403;4
866;5819;9
477;9123;2
746;7324;5
117;6789;4
803;1816;7
800;9805;5
211;6650;5
316;1729;7
805;5275;10
476;9603;6
270;1118;1
797;1928;8
948;5270;10
501;4739;7
341;7176;4
495;7296;10
556;4859;6
702;1236;8
466;4369;9
909;8515;5
641;3779;7
826;5147;8
932;3978;1
133;5071;0
19;4545;4
17;4676;2
840;6168;1
606;8148;5
131;8676;8
79;9993;6
765;5885;1
836;3376;7
873;4617;9
323;5210;10
868;6947;4
644;1662;5
44;5751;1
186;6697;1
141;2570;3
514;4309;7
306;7195;10
647;6886;8
504;4901;3
52;7900;9
645;9138;2
39;3000;4
109;8072;5
699;8458;9
770;1312;7
654;5364;1
497;6352;5
560;3304;6
214;6449;2
392;3906;10
880;3650;8
704;6586;9
135;4901;2
274;6430;2
924;2511;6
24;5405;0
681;1421;5
372;5220;7
901;1177;5
936;6315;7
290;7288;1
7;4500;6
587;5017;2
591;4317;8
6;6059;2
42;3579;10
550;3380;5
80;4462;3
220;8635;3
409;1761;1
198;1327;5
614;4315;7
684;5350;2
516;1440;6
426;6503;2
807;4671;1
334;3091;8
54;4574;6
724;5554;0
934;4405;4
930;2959;2
903;1741;2
217;9559;1
48;7522;6
343;4870;3
984;7046;8
470;9185;1
990;1855;8
264;5818;4
480;6376;8
971;4430;6
393;2921;10
463;1056;7
106;2594;0
297;5124;7
125;2282;3
252;1704;0
60;7713;0
313;8173;0
974;8672;4
422;5698;4
782;7363;5
888;2832;1
100;8341;9
680;2907;8
412;4112;10
194;2493;10
676;4609;7
403;1659;10
703;9581;3
720;6002;10
919;9281;4
461;4430;10
481;5889;1
650;1569;9
303;5178;0
192;1355;5
148;7230;5
175;2157;4
649;6288;9
956;7017;10
457;5435;4
545;8239;0
283;8697;5
854;4368;6
280;1823;8
673;7965;10
832;8590;8
664;2542;9
362;3832;9
738;8325;3
81;8148;6
862;7298;0
773;7847;2
788;8722;4
679;3961;3
196;8324;0
558;4295;9
987;3754;9
479;6853;0
754;1205;3
508;6321;9
59;8760;0
114;9224;10
698;7422;2
478;5409;9
628;1719;9
130;9204;3
921;7205;7
897;1318;1
799;5268;6
771;5450;4
874;6405;1
193;4230;4
85;5433;7
320;1442;9
562;1051;7
123;3507;2
739;2709;9
224;2136;8
778;9795;8
667;2237;10
882;5838;5
810;8017;4
624;1801;0
884;3187;0
368;1071;5
748;4029;5
982;9350;6
889;6393;1
83;8360;5
76;7532;1
690;4718;0
134;4205;3
863;9722;6
173;1949;6
959;2126;5
725;8135;10
544;8802;5
781;5816;8
57;8233;0
276;9440;4
442;4716;9
916;2422;0
616;9756;4
72;6212;0
858;1922;2
285;4484;8
908;4263;6
920;1988;3
983;7494;7
245;4266;3
947;1126;8
857;8286;9
327;5896;4
45;4716;6
575;6103;7
975;4621;5
957;7637;7
824;8349;1
483;8789;9
344;9945;0
747;4854;2
891;5424;0
685;9203;8
248;2851;0
68;6091;0
779;9343;2
231;7333;0
397;9530;5
809;6839;3
552;1608;0
600;3939;8
744;5915;8
499;3394;0
586;6015;5
730;4601;6
899;1758;8
38;1456;2
221;1629;3
446;9510;2
149;8564;9
966;3844;7
686;1734;2
390;9105;7
177;7233;2
484;1627;3
472;1060;7
631;1564;6
205;7219;4
417;1701;3
759;7256;5
