Employee_ID;Salary;Department
15309;3484;7
61001;6680;5
61720;9497;10
26674;6257;3
53608;4821;9
57543;8909;7
68610;7770;6
59136;7423;2
87764;3250;0
35705;5282;10
21051;3386;4
38022;7122;7
50724;5772;9
12820;3325;10
35004;2286;4
24262;8894;3
77112;6698;4
53795;1603;3
28218;4875;1
14110;2191;10
89645;3214;7
21180;5780;9
27177;1619;10
68754;4777;2
43080;4619;0
47329;3989;2
36962;8513;3
80198;4688;8
37579;1583;10
12389;1059;7
38324;3055;1
26982;3692;1
71997;9325;2
75339;9566;5
75566;4387;0
77106;8240;8
46062;8446;5
72704;5790;2
54578;1649;0
62465;8589;7
63384;2973;3
35701;1532;1
7879;9074;9
62263;2982;3
48414;8136;8
24585;5182;2
47505;6181;10
49537;9622;9
41352;6868;8
68854;7397;6
87606;7299;8
71927;4121;9
83205;4918;8
65779;1198;10
50873;9819;4
14303;8039;6
36680;4045;6
11676;8175;10
31620;2597;10
35283;1048;9
20771;2326;6
80236;1462;5
69894;3664;4
56488;9736;2
66829;9931;7
62894;1731;7
41203;2007;5
74735;4974;9
33231;8224;10
1157;8049;5
54687;1463;9
73045;5689;9
22706;4309;6
60816;7399;1
54717;2886;10
86980;5345;7
12032;4949;9
33457;8837;4
24200;1447;3
2356;1605;9
42986;7346;5
34393;1012;6
4949;3591;0
7798;3521;7
2897;1807;8
58954;2545;4
13362;4620;6
22890;5806;2
10978;9780;3
33369;7124;9
22832;2894;7
56142;2613;1
51807;4043;5
4580;1933;0
53509;7400;10
78128;3458;5
3744;3506;9
48427;9682;6
11175;7148;9
23704;9577;2
86352;7777;8
14646;2529;7
58394;5942;2
68041;6032;9
33114;5250;7
21553;6459;5
71322;3212;9
45573;3231;2
10111;6740;1
43097;7234;8
46298;3625;4
32117;8811;7
12852;7860;3
72371;7357;10
86814;2767;9
57122;8195;5
10188;2801;7
746;7703;7
58188;8639;8
59320;2840;7
74033;2530;1
34138;4826;8
26841;6822;8
56085;1824;5
50944;1901;0
30858;9853;5
59185;5491;5
11000;1268;4
84705;4602;2
30492;7278;5
45229;5422;1
83026;6898;7
40647;2284;9
73210;5830;4
53530;8864;10
26989;3719;9
27804;9295;10
41647;3519;10
46034;8953;4
26411;8255;10
27161;3342;9
77583;9493;2
72782;9140;5
44963;3533;6
78741;1135;2
62729;2952;6
7224;6796;8
47021;6936;7
70895;2429;1
62704;6551;1
64576;3026;4
41939;7525;6
66755;7926;8
51687;6782;10
69195;7416;5
40830;3064;6
84051;4618;4
47709;2238;8
24345;9523;5
74991;8627;6
14745;9851;5
14396;4061;2
70522;9179;1
18637;7120;4
60687;7898;0
25238;7593;5
16894;8074;7
30618;4608;5
44546;4331;8
14213;3888;10
25356;4514;1
83399;5154;9
4956;5489;10
88419;2386;10
57229;9682;7
13941;5580;4
23584;8527;1
71835;9399;9
23708;8699;3
30680;2440;7
35881;9599;2
48813;2260;4
