Employee_ID;Salary;Department
132;8156;0
11;8000;4
16;5637;0
2911;4712;1
1501;5494;4
3040;5118;10
2023;3778;8
2763;4295;9
1735;6098;6
117;4599;9
3799;6881;10
1661;6251;9
753;7948;3
148;4390;0
3388;1647;7
2262;9232;6
2446;1063;8
244;4960;10
313;6028;7
2337;1311;6
655;4512;8
3400;8382;0
1126;2512;7
3626;1583;3
2305;6102;6
820;7130;6
1114;9096;3
2302;8718;4
1834;1873;9
3855;2208;1
1484;9870;4
1466;8114;0
3184;1915;2
1840;5310;3
256;3291;5
891;8762;5
2698;9939;2
3030;7230;2
850;7020;8
311;1423;0
839;5355;8
2388;1922;1
1737;2701;4
3395;4346;5
3858;4643;9
3880;5351;2
3977;1322;10
2867;2821;3
1772;4239;9
119;2869;7
24;5361;9
2549;3522;6
3136;7818;10
892;5704;1
3226;4504;3
3526;4237;3
693;4743;4
3993;2494;0
1223;5616;9
3658;2227;7
2323;7008;7
2308;3567;3
1068;7776;10
2972;7561;9
3990;9746;6
1985;7074;1
3577;7673;7
3501;3172;10
39;7362;1
933;7243;2
1828;9313;1
1287;1388;6
607;9795;7
935;5645;9
2552;4454;2
3048;4285;1
2881;6576;8
1080;7658;7
3910;3659;3
2597;5966;3
627;2291;2
638;6390;6
2436;1797;1
3747;2758;4
729;2297;9
1444;8795;8
2936;2316;3
762;7263;10
1990;3578;8
278;7032;8
2794;4614;2
2741;5675;8
2046;1084;10
2687;8663;3
365;2741;4
1863;7284;10
2497;1973;9
2832;1271;6
841;8606;9
2805;1429;7
183;9085;9
2604;6505;3
52;1125;3
2356;2322;8
3935;2138;10
2448;5690;6
3159;3305;10
363;8242;8
2642;9557;1
2802;8489;9
3353;7333;1
1904;2065;10
880;8292;5
2520;9783;1
2940;3007;1
3732;6212;4
1589;3313;3
1597;2565;1
3382;5779;5
923;2791;8
1268;3721;1
3091;5014;0
1110;3070;8
1835;2118;1
1881;8489;5
1656;7158;4
120;3412;10
2607;7041;3
2994;9668;1
3211;5023;10
3710;9114;0
3851;8234;2
792;5669;3
1749;5164;10
3475;3415;1
3412;3644;9
716;6580;0
3648;8868;3
3169;8107;8
3177;8757;1
1387;3534;0
212;9142;4
3301;1507;7
2913;8625;4
1839;2303;8
3566;6517;5
1361;7454;7
1875;3171;1
431;7913;6
3313;1575;0
1369;7371;0
2551;9958;8
2721;7743;9
2903;7528;4
344;2445;6
1956;7590;6
290;4552;10
1216;9332;0
245;8519;7
2270;4220;5
605;3080;7
3336;1760;7
1278;2651;7
3185;6147;4
1406;2320;3
2860;9957;5
609;1488;1
2115;4458;7
1460;8881;8
1669;3373;1
3633;3475;4
2362;8489;4
2320;5120;0
2413;7280;7
2567;1034;0
430;7312;0
1595;3344;10
3086;8636;7
1224;9071;6
2210;9789;1
1438;1774;10
1143;8816;0
2783;2292;7
305;2469;8
1426;8789;7
786;3154;5
3260;5555;9
2823;4053;9
75;6723;4
1060;1760;4
2040;4717;7
1675;1782;2
826;6368;2
3479;5951;5
2595;2352;3
2075;6096;7
1360;8100;6
3072;7740;9
1486;6891;2
1006;6297;1
257;9150;10
2927;7852;6
1872;8360;6
2312;8700;8
790;6679;5
3092;2239;6
824;8162;10
3139;4390;2
1806;1013;10
2439;8020;2
3674;9743;1
856;4388;4
3576;6473;9
969;8864;1
3629;1542;4
3305;1835;8
3528;7910;1
3532;2437;5
2895;4324;8
386;6869;7
250;7074;10
3035;5436;8
3000;2840;2
3225;7079;1
540;9737;6
2353;9635;5
98;6761;1
315;5448;1
2263;4443;8
460;4524;9
47;5830;6
1189;9346;2
3618;3291;4
1097;4229;9
2815;7686;3
1107;7384;3
1795;1218;1
2327;6063;0
2919;3295;5
2501;6497;7
2256;6482;9
2499;1219;4
2122;4122;7
3864;4271;4
1807;9294;7
3023;1379;9
1858;8581;3
2052;4437;0
2987;5040;6
1988;2032;10
3653;9067;9
3377;2421;7
1024;4858;8
1405;5447;3
2246;6411;3
3775;2681;8
1759;1039;5
1585;3691;10
2718;7874;8
3643;2028;7
2697;4769;10
3928;5313;1
3021;5898;3
3859;2670;7
1747;6681;4
3106;3464;7
359;3923;5
986;6083;4
2755;3211;6
3494;4084;1
1871;3179;3
2557;4069;10
3151;2437;4
988;4238;8
243;5824;0
3509;8452;8
436;4102;10
2873;6567;6
1610;3579;4
1037;1169;6
1901;9867;1
2569;2006;8
2696;8741;9
2734;7318;1
32;1276;2
998;4716;4
1099;5115;1
3206;4864;9
898;8887;1
1895;3215;10
59;6167;4
145;2353;5
825;7278;3
3075;4243;4
1724;5600;9
2530;8727;4
1318;5646;4
836;9849;5
531;7279;8
1925;3646;9
598;1561;2
1305;9236;3
2412;1670;7
1191;2136;0
2707;6946;4
1273;3953;4
3381;8026;10
2289;3239;5
1674;3543;3
1571;1808;9
251;2021;1
980;4583;9
3726;7051;8
3836;5167;1
2610;2021;4
589;7740;7
2397;6291;7
2975;7863;1
3622;2189;10
1713;9856;7
3568;4584;2
3823;7523;8
3357;9208;3
104;1010;2
574;3662;2
3492;2883;3
2514;3353;2
1964;9465;3
623;5860;7
425;9907;5
3852;6271;8
1635;5774;8
3617;1178;10
1646;4211;0
938;9016;10
2627;7386;3
722;2261;8
1879;2132;6
925;4145;7
1810;2692;4
1903;2009;3
1677;7713;0
3664;5441;0
1417;3765;5
2174;6144;7
3514;1615;6
237;5546;7
1994;5986;7
1198;8147;9
20;5222;7
1544;4448;7
934;3634;4
2344;8696;8
3725;3442;9
2731;6972;2
2941;9518;7
1288;3119;9
2450;9915;3
611;5829;7
77;4584;0
1234;5558;6
1065;2775;4
2458;4588;3
1472;3343;3
2098;8318;3
168;5182;0
2498;7352;2
1002;9490;4
238;1472;9
1441;5383;0
3924;3605;2
2331;3290;0
3520;7396;4
2152;6658;1
2938;5471;1
2713;2007;9
2692;2582;8
1411;2329;3
3846;7894;4
3175;4978;0
1502;6906;2
45;7871;7
882;7615;4
3306;2579;1
1199;2955;4
3428;3511;7
3926;7631;2
1997;4434;7
3459;7034;5
3777;2595;8
3558;6896;0
3130;5677;5
1658;1799;8
3772;3828;6
2973;3885;8
2466;9052;6
2949;9464;9
3239;8704;7
890;3004;2
2101;1618;2
139;1938;0
2924;4187;1
216;5884;9
2831;7968;5
1354;1014;0
2830;2817;5
2059;1342;0
3081;2035;9
87;1533;1
685;5557;9
283;3886;4
1622;8945;0
3652;3983;4
3690;3151;1
3440;1076;2
434;3217;2
1767;8505;0
3339;5309;6
3781;1845;1
3536;7058;1
3157;5462;1
707;6245;10
2553;8366;0
2192;7297;7
3543;2748;4
3840;1826;8
3815;8758;10
3196;1252;5
770;1781;10
3698;8850;10
1892;3104;1
3709;5363;1
1615;5322;3
37;6383;2
992;9609;3
2135;7943;4
617;9364;3
2480;2150;4
740;1723;9
1627;8053;0
3721;7324;1
441;1533;5
1266;3480;3
2702;5147;7
2558;1541;9
2027;7864;8
2463;1532;9
2120;7707;0
1480;1652;6
1111;8946;7
1218;1183;0
535;9688;3
2946;5370;9
699;4367;10
1246;7663;2
2258;8927;10
3908;3769;10
3730;6085;8
1716;4221;0
3332;4061;4
1770;8517;8
838;2416;2
396;6006;7
507;1852;1
2954;7099;0
2477;6468;3
1282;7205;10
2001;8737;9
2051;1117;4
1867;6275;7
2063;5646;10
3743;8269;7
3863;3188;0
533;5743;5
1418;6520;5
503;1795;5
3612;5846;10
1435;4264;1
1420;3667;0
25;2402;0
645;9651;0
2342;4013;6
1167;3772;0
2714;3238;5
665;5182;2
3421;3408;7
465;7015;9
1300;5761;0
1730;2276;2
1414;5664;8
1534;3867;7
9;1157;8
3087;3596;3
1798;4895;3
2493;7804;8
3945;7879;2
2425;2466;0
3267;5109;7
2265;3295;8
2519;8460;10
659;9339;6
3248;6571;6
1873;2693;10
1201;9202;5
3282;7336;4
301;1340;3
3898;8156;0
3376;2126;7
2795;2543;8
2756;9992;9
2515;4664;0
2339;7733;1
524;2289;2
2085;2971;8
3085;9315;0
1269;7171;3
299;8994;8
2317;8496;9
1028;4208;10
1298;2475;2
3481;2327;1
3933;1969;1
1109;4481;5
1215;1347;0
994;6548;3
1;1130;1
1504;8474;3
1342;7271;3
1755;7394;9
794;4873;7
304;7014;7
1861;9696;4
3538;5391;1
247;1717;2
1614;1288;10
1821;3085;0
79;6253;5
686;6180;4
1030;3589;7
2328;4645;0
742;8963;9
2798;3695;7
68;2446;4
1933;1432;1
3692;8405;0
1813;5510;9
586;4607;9
1528;9189;9
3660;3208;4
736;3797;1
1706;4631;4
